trans_dt,A,B,O,AB,dow,day,month,year,week,hds,hol_dur,hol_lower,hol_upper,TOTAL,A_ds,A_trend,A_trend_lower,A_trend_upper,A_yhat_lower,A_yhat_upper,A_hol3,A_hol3_lower,A_hol3_upper,A_hol7,A_hol7_lower,A_hol7_upper,A_holidays,A_holidays_lower,A_holidays_upper,A_seasonal,A_seasonal_lower,A_seasonal_upper,A_seasonalities,A_seasonalities_lower,A_seasonalities_upper,A_weekly,A_weekly_lower,A_weekly_upper,A_yearly,A_yearly_lower,A_yearly_upper,A_yhat,B_ds,B_trend,B_trend_lower,B_trend_upper,B_yhat_lower,B_yhat_upper,B_hol3,B_hol3_lower,B_hol3_upper,B_hol7,B_hol7_lower,B_hol7_upper,B_holidays,B_holidays_lower,B_holidays_upper,B_seasonal,B_seasonal_lower,B_seasonal_upper,B_seasonalities,B_seasonalities_lower,B_seasonalities_upper,B_weekly,B_weekly_lower,B_weekly_upper,B_yearly,B_yearly_lower,B_yearly_upper,B_yhat,AB_ds,AB_trend,AB_trend_lower,AB_trend_upper,AB_yhat_lower,AB_yhat_upper,AB_hol3,AB_hol3_lower,AB_hol3_upper,AB_hol7,AB_hol7_lower,AB_hol7_upper,AB_holidays,AB_holidays_lower,AB_holidays_upper,AB_seasonal,AB_seasonal_lower,AB_seasonal_upper,AB_seasonalities,AB_seasonalities_lower,AB_seasonalities_upper,AB_weekly,AB_weekly_lower,AB_weekly_upper,AB_yearly,AB_yearly_lower,AB_yearly_upper,AB_yhat,O_ds,O_trend,O_trend_lower,O_trend_upper,O_yhat_lower,O_yhat_upper,O_hol3,O_hol3_lower,O_hol3_upper,O_hol7,O_hol7_lower,O_hol7_upper,O_holidays,O_holidays_lower,O_holidays_upper,O_seasonal,O_seasonal_lower,O_seasonal_upper,O_seasonalities,O_seasonalities_lower,O_seasonalities_upper,O_weekly,O_weekly_lower,O_weekly_upper,O_yearly,O_yearly_lower,O_yearly_upper,O_yhat,TOTAL_ds,TOTAL_trend,TOTAL_trend_lower,TOTAL_trend_upper,TOTAL_yhat_lower,TOTAL_yhat_upper,TOTAL_hol3,TOTAL_hol3_lower,TOTAL_hol3_upper,TOTAL_hol7,TOTAL_hol7_lower,TOTAL_hol7_upper,TOTAL_holidays,TOTAL_holidays_lower,TOTAL_holidays_upper,TOTAL_seasonal,TOTAL_seasonal_lower,TOTAL_seasonal_upper,TOTAL_seasonalities,TOTAL_seasonalities_lower,TOTAL_seasonalities_upper,TOTAL_weekly,TOTAL_weekly_lower,TOTAL_weekly_upper,TOTAL_yearly,TOTAL_yearly_lower,TOTAL_yearly_upper,TOTAL_yhat
2013-04-08,46.5,58.5,41.5,15.0,0,8,4,2013,15,,,,,161.5,2013-04-08,3.5673964324005816,3.5673964324005816,3.5673964324005816,3.3351284868197952,4.245604542753792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24887836347223918,0.24887836347223918,0.24887836347223918,0.24887836347223918,0.24887836347223918,0.24887836347223918,0.06673729289820307,0.06673729289820307,0.06673729289820307,0.1821410705740361,0.1821410705740361,0.1821410705740361,3.816274795872821,2013-04-08,3.718995501548512,3.718995501548512,3.718995501548512,3.5310110291797585,4.366946528617606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22778812241026858,0.22778812241026858,0.22778812241026858,0.22778812241026858,0.22778812241026858,0.22778812241026858,0.09728374246408303,0.09728374246408303,0.09728374246408303,0.1305043799461856,0.1305043799461856,0.1305043799461856,3.9467836239587806,2013-04-08,2.508205310311537,2.508205310311537,2.508205310311537,1.958781127553755,3.4274426673963796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18353703297574084,0.18353703297574084,0.18353703297574084,0.18353703297574084,0.18353703297574084,0.18353703297574084,0.12118445301950283,0.12118445301950283,0.12118445301950283,0.06235257995623801,0.06235257995623801,0.06235257995623801,2.691742343287278,2013-04-08,3.7204901552506096,3.7204901552506096,3.7204901552506096,3.4695542034626685,4.272729998382295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14374185114690305,0.14374185114690305,0.14374185114690305,0.14374185114690305,0.14374185114690305,0.14374185114690305,0.06095415429181111,0.06095415429181111,0.06095415429181111,0.08278769685509194,0.08278769685509194,0.08278769685509194,3.8642320063975126,2013-04-08,4.890955546267243,4.890955546267243,4.890955546267243,4.828820208928216,5.372586432286015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982731021682363,0.1982731021682363,0.1982731021682363,0.1982731021682363,0.1982731021682363,0.1982731021682363,0.08056083502804585,0.08056083502804585,0.08056083502804585,0.11771226714019044,0.11771226714019044,0.11771226714019044,5.089228648435479
2013-04-09,58.5,34.5,41.0,19.5,1,9,4,2013,15,,,,,153.5,2013-04-09,3.5675114443993667,3.5675114443993667,3.5675114443993667,3.447988292665544,4.355278926598262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343972470240719,0.343972470240719,0.343972470240719,0.343972470240719,0.343972470240719,0.343972470240719,0.17075423704192616,0.17075423704192616,0.17075423704192616,0.1732182331987929,0.1732182331987929,0.1732182331987929,3.911483914640086,2013-04-09,3.7190524459116387,3.7190524459116387,3.7190524459116387,3.6528723227094546,4.468364746385307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323043320569206,0.3323043320569206,0.3323043320569206,0.3323043320569206,0.3323043320569206,0.3323043320569206,0.20344370836498799,0.20344370836498799,0.20344370836498799,0.12886062369193263,0.12886062369193263,0.12886062369193263,4.051356777968559,2013-04-09,2.508310454563262,2.508310454563262,2.508310454563262,2.057717067541134,3.489522316998636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25643718496921425,0.25643718496921425,0.25643718496921425,0.25643718496921425,0.25643718496921425,0.25643718496921425,0.20000304173367853,0.20000304173367853,0.20000304173367853,0.05643414323553567,0.05643414323553567,0.05643414323553567,2.764747639532476,2013-04-09,3.720508474758573,3.720508474758573,3.720508474758573,3.597280902135548,4.419617122107111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29086888257091426,0.29086888257091426,0.29086888257091426,0.29086888257091426,0.29086888257091426,0.29086888257091426,0.20647812138524388,0.20647812138524388,0.20647812138524388,0.08439076118567039,0.08439076118567039,0.08439076118567039,4.011377357329487,2013-04-09,4.890997618985111,4.890997618985111,4.890997618985111,4.935978715728943,5.465981439323566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30515065621138465,0.30515065621138465,0.30515065621138465,0.30515065621138465,0.30515065621138465,0.30515065621138465,0.19050655611465983,0.19050655611465983,0.19050655611465983,0.11464410009672481,0.11464410009672481,0.11464410009672481,5.196148275196496
2013-04-10,30.5,55.0,51.5,21.0,2,10,4,2013,15,,,,,158.0,2013-04-10,3.567626456398151,3.567626456398151,3.567626456398151,3.463701204738472,4.378186430707276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568304059133031,0.3568304059133031,0.3568304059133031,0.3568304059133031,0.3568304059133031,0.3568304059133031,0.19318765266710164,0.19318765266710164,0.19318765266710164,0.16364275324620153,0.16364275324620153,0.16364275324620153,3.924456862311454,2013-04-10,3.7191093902747654,3.7191093902747654,3.7191093902747654,3.62996242758344,4.437541536397136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310099557925712,0.310099557925712,0.310099557925712,0.310099557925712,0.310099557925712,0.310099557925712,0.18416797046661085,0.18416797046661085,0.18416797046661085,0.12593158745910119,0.12593158745910119,0.12593158745910119,4.029208948200477,2013-04-10,2.5084155988149868,2.5084155988149868,2.5084155988149868,2.0466579898334865,3.4446423177677077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227072885982604,0.227072885982604,0.227072885982604,0.227072885982604,0.227072885982604,0.227072885982604,0.17623834646006098,0.17623834646006098,0.17623834646006098,0.050834539522543035,0.050834539522543035,0.050834539522543035,2.7354884847975907,2013-04-10,3.7205267942665365,3.7205267942665365,3.7205267942665365,3.599956911791971,4.422919722269813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25006262066538454,0.25006262066538454,0.25006262066538454,0.25006262066538454,0.25006262066538454,0.25006262066538454,0.16437042667670826,0.16437042667670826,0.16437042667670826,0.08569219398867627,0.08569219398867627,0.08569219398867627,3.970589414931921,2013-04-10,4.8910396917029795,4.8910396917029795,4.8910396917029795,4.917975576284853,5.480375783322125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968281099661028,0.2968281099661028,0.2968281099661028,0.2968281099661028,0.2968281099661028,0.2968281099661028,0.18586076529773882,0.18586076529773882,0.18586076529773882,0.11096734466836396,0.11096734466836396,0.11096734466836396,5.187867801669082
2013-04-11,61.0,39.0,57.5,11.0,3,11,4,2013,15,,,,,168.5,2013-04-11,3.5677414683969353,3.5677414683969353,3.5677414683969353,3.3999112324387397,4.263822419927452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28198807426255046,0.28198807426255046,0.28198807426255046,0.28198807426255046,0.28198807426255046,0.28198807426255046,0.1283535766406993,0.1283535766406993,0.1283535766406993,0.1536344976218511,0.1536344976218511,0.1536344976218511,3.8497295426594857,2013-04-11,3.7191663346378916,3.719166334637891,3.719166334637891,3.5751217578581147,4.411432761219899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601496390111666,0.2601496390111666,0.2601496390111666,0.2601496390111666,0.2601496390111666,0.2601496390111666,0.13835661679952488,0.13835661679952488,0.13835661679952488,0.12179302221164176,0.12179302221164176,0.12179302221164176,3.979315973649058,2013-04-11,2.508520743066711,2.508520743066711,2.508520743066711,1.959451552887323,3.4421239307791827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18234322685330506,0.18234322685330506,0.18234322685330506,0.18234322685330506,0.18234322685330506,0.18234322685330506,0.136712383422928,0.136712383422928,0.136712383422928,0.04563084343037706,0.04563084343037706,0.04563084343037706,2.690863969920016,2013-04-11,3.7205451137745005,3.7205451137745005,3.7205451137745005,3.5388174981720097,4.369931055677507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495935385763004,0.2495935385763004,0.2495935385763004,0.2495935385763004,0.2495935385763004,0.2495935385763004,0.1628814425937152,0.1628814425937152,0.1628814425937152,0.08671209598258518,0.08671209598258518,0.08671209598258518,3.970138652350801,2013-04-11,4.891081764420849,4.891081764420849,4.891081764420849,4.862883649747763,5.406616318468301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25302844940522917,0.25302844940522917,0.25302844940522917,0.25302844940522917,0.25302844940522917,0.25302844940522917,0.1462554801931386,0.1462554801931386,0.1462554801931386,0.1067729692120906,0.1067729692120906,0.1067729692120906,5.144110213826078
2013-04-12,53.0,82.0,48.0,19.5,4,12,4,2013,15,,,,,202.5,2013-04-12,3.56785648039572,3.56785648039572,3.56785648039572,3.3901042513275126,4.287135724841569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27057189974952467,0.27057189974952467,0.27057189974952467,0.27057189974952467,0.27057189974952467,0.27057189974952467,0.1271634619618254,0.1271634619618254,0.1271634619618254,0.14340843778769932,0.14340843778769932,0.14340843778769932,3.8384283801452446,2013-04-12,3.7192232790010182,3.7192232790010182,3.7192232790010182,3.543464086077057,4.3903313823453765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24057697471418654,0.24057697471418654,0.24057697471418654,0.24057697471418654,0.24057697471418654,0.24057697471418654,0.12402668348741076,0.12402668348741076,0.12402668348741076,0.11655029122677579,0.11655029122677579,0.11655029122677579,3.959800253715205,2013-04-12,2.5086258873184364,2.5086258873184364,2.5086258873184364,2.0212115261569377,3.410298802643194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709934043582348,0.1709934043582348,0.1709934043582348,0.1709934043582348,0.1709934043582348,0.1709934043582348,0.13010308265905277,0.13010308265905277,0.13010308265905277,0.04089032169918202,0.04089032169918202,0.04089032169918202,2.679619291676671,2013-04-12,3.720563433282464,3.720563433282464,3.720563433282464,3.5505249055437074,4.360178034211324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24575211285150686,0.24575211285150686,0.24575211285150686,0.24575211285150686,0.24575211285150686,0.24575211285150686,0.1582757534522981,0.1582757534522981,0.1582757534522981,0.08747635939920875,0.08747635939920875,0.08747635939920875,3.9663155461339707,2013-04-12,4.891123837138718,4.891123837138718,4.891123837138718,4.8612328360441985,5.393172109108893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23449325623664632,0.23449325623664632,0.23449325623664632,0.23449325623664632,0.23449325623664632,0.23449325623664632,0.13233241515596594,0.13233241515596594,0.13233241515596594,0.10216084108068037,0.10216084108068037,0.10216084108068037,5.125617093375364
2013-04-13,22.0,24.0,35.5,12.0,5,13,4,2013,15,,,,,93.5,2013-04-13,3.5679714923945043,3.5679714923945043,3.5679714923945043,2.961142488418579,3.830417133917771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1593142510107021,-0.1593142510107021,-0.1593142510107021,-0.1593142510107021,-0.1593142510107021,-0.1593142510107021,-0.2924836544995693,-0.2924836544995693,-0.2924836544995693,0.1331694034888672,0.1331694034888672,0.1331694034888672,3.408657241383802,2013-04-13,3.719280223364145,3.719280223364145,3.719280223364145,3.121712642777022,3.926557911928407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19798755158801631,-0.19798755158801631,-0.19798755158801631,-0.19798755158801631,-0.19798755158801631,-0.19798755158801631,-0.30832286643220386,-0.30832286643220386,-0.30832286643220386,0.1103353148441876,0.1103353148441876,0.1103353148441876,3.5212926717761284,2013-04-13,2.508731031570161,2.508731031570161,2.508731031570161,1.5378351510383224,2.9632957816373326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2741536161872276,-0.2741536161872276,-0.2741536161872276,-0.2741536161872276,-0.2741536161872276,-0.2741536161872276,-0.3108224955226268,-0.3108224955226268,-0.3108224955226268,0.03666887933539923,0.03666887933539923,0.03666887933539923,2.2345774153829336,2013-04-13,3.7205817527904284,3.7205817527904284,3.7205817527904284,3.1122070969541835,3.9352153448544187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20285071964643783,-0.20285071964643783,-0.20285071964643783,-0.20285071964643783,-0.20285071964643783,-0.20285071964643783,-0.2908658041550946,-0.2908658041550946,-0.2908658041550946,0.08801508450865676,0.08801508450865676,0.08801508450865676,3.5177310331439906,2013-04-13,4.8911659098565865,4.8911659098565865,4.8911659098565865,4.407998392777851,4.918992984515327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20533076659441768,-0.20533076659441768,-0.20533076659441768,-0.20533076659441768,-0.20533076659441768,-0.20533076659441768,-0.30256766980983063,-0.30256766980983063,-0.30256766980983063,0.09723690321541294,0.09723690321541294,0.09723690321541294,4.685835143262169
2013-04-14,15.5,32.0,29.0,2.0,6,14,4,2013,15,,,,,78.5,2013-04-14,3.568086504393289,3.568086504393289,3.568086504393289,2.8525115790384463,3.7305801139405514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2706052622842997,-0.2706052622842997,-0.2706052622842997,-0.2706052622842997,-0.2706052622842997,-0.2706052622842997,-0.3937125667097065,-0.3937125667097065,-0.3937125667097065,0.12310730442540674,0.12310730442540674,0.12310730442540674,3.297481242108989,2013-04-14,3.7193371677272715,3.7193371677272715,3.7193371677272715,2.959125763353681,3.7666604382775795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3356530322424373,-0.3356530322424373,-0.3356530322424373,-0.3356530322424373,-0.3356530322424373,-0.3356530322424373,-0.4389558551498881,-0.4389558551498881,-0.4389558551498881,0.10330282290745077,0.10330282290745077,0.10330282290745077,3.383684135484834,2013-04-14,2.508836175821886,2.508836175821886,2.508836175821886,1.4096636462245171,2.8738108552498347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4204090462163812,-0.4204090462163812,-0.4204090462163812,-0.4204090462163812,-0.4204090462163812,-0.4204090462163812,-0.45341881177207577,-0.45341881177207577,-0.45341881177207577,0.0330097655556945,0.0330097655556945,0.0330097655556945,2.088427129605505,2013-04-14,3.720600072298392,3.720600072298392,3.720600072298392,2.9574571450558205,3.7909089432307983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37373324277298925,-0.37373324277298925,-0.37373324277298925,-0.37373324277298925,-0.37373324277298925,-0.37373324277298925,-0.4620940942440999,-0.4620940942440999,-0.4620940942440999,0.08836085147111064,0.08836085147111064,0.08836085147111064,3.3468668295254025,2013-04-14,4.891207982574456,4.891207982574456,4.891207982574456,4.274664882593489,4.832259498726141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3408381618894211,-0.3408381618894211,-0.3408381618894211,-0.3408381618894211,-0.3408381618894211,-0.3408381618894211,-0.43294838197921026,-0.43294838197921026,-0.43294838197921026,0.0921102200897892,0.0921102200897892,0.0921102200897892,4.550369820685035
2013-04-15,49.0,59.0,70.5,13.5,0,15,4,2013,16,,,,,192.0,2013-04-15,3.5682015163920733,3.5682015163920733,3.5682015163920733,3.320917416752201,4.20839123335335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18013023468619882,0.18013023468619882,0.18013023468619882,0.18013023468619882,0.18013023468619882,0.18013023468619882,0.06673729289746136,0.06673729289746136,0.06673729289746136,0.11339294178873746,0.11339294178873746,0.11339294178873746,3.748331751078272,2013-04-15,3.7193941120903977,3.7193941120903977,3.7193941120903977,3.5112513627173643,4.311605016425242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19290976915037125,0.19290976915037125,0.19290976915037125,0.19290976915037125,0.19290976915037125,0.19290976915037125,0.09728374246334182,0.09728374246334182,0.09728374246334182,0.09562602668702941,0.09562602668702941,0.09562602668702941,3.912303881240769,2013-04-15,2.508941320073611,2.508941320073611,2.508941320073611,1.9247536882912777,3.327547112258375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15112702696273914,0.15112702696273914,0.15112702696273914,0.15112702696273914,0.15112702696273914,0.15112702696273914,0.12118445301875139,0.12118445301875139,0.12118445301875139,0.029942573943987732,0.029942573943987732,0.029942573943987732,2.6600683470363498,2013-04-15,3.7206183918063553,3.7206183918063553,3.7206183918063553,3.4610988096377566,4.286784496168835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495010639398347,0.1495010639398347,0.1495010639398347,0.1495010639398347,0.1495010639398347,0.1495010639398347,0.06095415429109371,0.06095415429109371,0.06095415429109371,0.08854690964874101,0.08854690964874101,0.08854690964874101,3.87011945574619,2013-04-15,4.891250055292324,4.891250055292324,4.891250055292324,4.799772101827073,5.3414992690024246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16745081385959354,0.16745081385959354,0.16745081385959354,0.16745081385959354,0.16745081385959354,0.16745081385959354,0.08056083502731301,0.08056083502731301,0.08056083502731301,0.0868899788322805,0.0868899788322805,0.0868899788322805,5.0587008691519175
2013-04-16,46.5,84.5,69.0,11.0,1,16,4,2013,16,,,,,211.0,2013-04-16,3.5683165283908576,3.5683165283908576,3.5683165283908576,3.3676645943732737,4.287112527781404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749287492829518,0.2749287492829518,0.2749287492829518,0.2749287492829518,0.2749287492829518,0.2749287492829518,0.17075423704176995,0.17075423704176995,0.17075423704176995,0.1041745122411818,0.1041745122411818,0.1041745122411818,3.8432452776738093,2013-04-16,3.7194510564535244,3.7194510564535244,3.7194510564535244,3.6078417842523147,4.417436645530292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29093554532473187,0.29093554532473187,0.29093554532473187,0.29093554532473187,0.29093554532473187,0.29093554532473187,0.20344370836493222,0.20344370836493222,0.20344370836493222,0.08749183695979955,0.08749183695979955,0.08749183695979955,4.010386601778256,2013-04-16,2.509046464325335,2.509046464325335,2.509046464325335,2.064360356992726,3.4387100428619557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227485605263361,0.227485605263361,0.227485605263361,0.227485605263361,0.227485605263361,0.227485605263361,0.2000030417336443,0.2000030417336443,0.2000030417336443,0.027482563529716713,0.027482563529716713,0.027482563529716713,2.736532069588696,2013-04-16,3.7206367113143193,3.7206367113143193,3.7206367113143193,3.5939482009076733,4.433233007109291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950834707391214,0.2950834707391214,0.2950834707391214,0.2950834707391214,0.2950834707391214,0.2950834707391214,0.20647812138522906,0.20647812138522906,0.20647812138522906,0.08860534935389225,0.08860534935389225,0.08860534935389225,4.015720182053441,2013-04-16,4.891292128010193,4.891292128010193,4.891292128010193,4.909339065107888,5.434527450747446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721890879472183,0.2721890879472183,0.2721890879472183,0.2721890879472183,0.2721890879472183,0.2721890879472183,0.19050655611459008,0.19050655611459008,0.19050655611459008,0.08168253183262819,0.08168253183262819,0.08168253183262819,5.163481215957411
2013-04-17,34.0,70.0,49.0,43.5,2,17,4,2013,16,,,,,196.5,2013-04-17,3.5684315403896423,3.5684315403896423,3.5684315403896423,3.379559808496863,4.312158601495835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28876253763966925,0.28876253763966925,0.28876253763966925,0.28876253763966925,0.28876253763966925,0.28876253763966925,0.19318765266704374,0.19318765266704374,0.19318765266704374,0.09557488497262548,0.09557488497262548,0.09557488497262548,3.8571940780293117,2013-04-17,3.719508000816651,3.719508000816651,3.719508000816651,3.5745858143541667,4.404144398360372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632637365215273,0.2632637365215273,0.2632637365215273,0.2632637365215273,0.2632637365215273,0.2632637365215273,0.18416797046651298,0.18416797046651298,0.18416797046651298,0.07909576605501435,0.07909576605501435,0.07909576605501435,3.982771737338178,2013-04-17,2.50915160857706,2.50915160857706,2.50915160857706,2.0315356500013495,3.4442673312157686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018686655597349,0.2018686655597349,0.2018686655597349,0.2018686655597349,0.2018686655597349,0.2018686655597349,0.17623834645994857,0.17623834645994857,0.17623834645994857,0.02563031909978633,0.02563031909978633,0.02563031909978633,2.711020274136795,2013-04-17,3.7206550308222828,3.7206550308222828,3.7206550308222828,3.587600246499064,4.398162185881293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529357484583495,0.2529357484583495,0.2529357484583495,0.2529357484583495,0.2529357484583495,0.2529357484583495,0.1643704266766172,0.1643704266766172,0.1643704266766172,0.08856532178173229,0.08856532178173229,0.08856532178173229,3.973590779280632,2013-04-17,4.891334200728061,4.891334200728061,4.891334200728061,4.876368320041282,5.441974020012176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624493304199224,0.2624493304199224,0.2624493304199224,0.2624493304199224,0.2624493304199224,0.2624493304199224,0.18586076529765738,0.18586076529765738,0.18586076529765738,0.07658856512226501,0.07658856512226501,0.07658856512226501,5.153783531147984
2013-04-18,47.0,37.5,57.0,5.0,3,18,4,2013,16,,,,,146.5,2013-04-18,3.5685465523884266,3.5685465523884266,3.5685465523884266,3.360433511149016,4.221046979515123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21604328522175104,0.21604328522175104,0.21604328522175104,0.21604328522175104,0.21604328522175104,0.21604328522175104,0.12835357664080868,0.12835357664080868,0.12835357664080868,0.08768970858094237,0.08768970858094237,0.08768970858094237,3.7845898376101776,2013-04-18,3.719564945179777,3.719564945179777,3.719564945179777,3.5445461871787303,4.3409355068513795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20899327558347486,0.20899327558347486,0.20899327558347486,0.20899327558347486,0.20899327558347486,0.20899327558347486,0.13835661679966826,0.13835661679966826,0.13835661679966826,0.07063665878380658,0.07063665878380658,0.07063665878380658,3.928558220763252,2013-04-18,2.509256752828785,2.509256752828785,2.509256752828785,1.8977645860747492,3.3826645010680463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16108414362699175,0.16108414362699175,0.16108414362699175,0.16108414362699175,0.16108414362699175,0.16108414362699175,0.13671238342310196,0.13671238342310196,0.13671238342310196,0.024371760203889776,0.024371760203889776,0.024371760203889776,2.6703408964557767,2013-04-18,3.7206733503302467,3.7206733503302467,3.7206733503302467,3.5919494472612303,4.385559941615696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513328141362121,0.2513328141362121,0.2513328141362121,0.2513328141362121,0.2513328141362121,0.2513328141362121,0.16288144259387213,0.16288144259387213,0.16288144259387213,0.08845137154234,0.08845137154234,0.08845137154234,3.9720061644664586,2013-04-18,4.891376273445931,4.891376273445931,4.891376273445931,4.833794285644027,5.380133802271849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21795595258148093,0.21795595258148093,0.21795595258148093,0.21795595258148093,0.21795595258148093,0.21795595258148093,0.146255480193276,0.146255480193276,0.146255480193276,0.0717004723882049,0.0717004723882049,0.0717004723882049,5.109332226027412
2013-04-19,55.5,53.0,41.0,13.0,4,19,4,2013,16,,,,,162.5,2013-04-19,3.5686615643872117,3.5686615643872117,3.5686615643872117,3.3484792471518747,4.241001841544661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20774984136159597,0.20774984136159597,0.20774984136159597,0.20774984136159597,0.20774984136159597,0.20774984136159597,0.12716346196210504,0.12716346196210504,0.12716346196210504,0.08058637939949091,0.08058637939949091,0.08058637939949091,3.776411405748808,2013-04-19,3.719621889542904,3.7196218895429034,3.7196218895429034,3.458998516712762,4.30737637904236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863380835773869,0.1863380835773869,0.1863380835773869,0.1863380835773869,0.1863380835773869,0.1863380835773869,0.12402668348770718,0.12402668348770718,0.12402668348770718,0.06231140008967977,0.06231140008967977,0.06231140008967977,3.9059599731202908,2013-04-19,2.5093618970805096,2.5093618970805096,2.5093618970805096,1.9736509104230475,3.374043443983668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15378158190083008,0.15378158190083008,0.15378158190083008,0.15378158190083008,0.15378158190083008,0.15378158190083008,0.1301030826593456,0.1301030826593456,0.1301030826593456,0.023678499241484536,0.023678499241484536,0.023678499241484536,2.6631434789813397,2013-04-19,3.7206916698382106,3.7206916698382106,3.7206916698382106,3.5630697362004544,4.374200733841016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24655769625657226,0.24655769625657226,0.24655769625657226,0.24655769625657226,0.24655769625657226,0.24655769625657226,0.1582757534526047,0.1582757534526047,0.1582757534526047,0.08828194280396758,0.08828194280396758,0.08828194280396758,3.9672493660947827,2013-04-19,4.8914183461638,4.8914183461638,4.8914183461638,4.8368771504017145,5.350169632224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19943242292944993,0.19943242292944993,0.19943242292944993,0.19943242292944993,0.19943242292944993,0.19943242292944993,0.1323324151562665,0.1323324151562665,0.1323324151562665,0.06710000777318344,0.06710000777318344,0.06710000777318344,5.090850769093249
